"STATISTIC","Statistic Label","TLIST(Q1)","Quarter","C02199V02655","Sex","C04283V05060","Education Attainment Level","C02076V02508","Age Group","UNIT","VALUE"
"QLF50C01","Employment rate","20221","2022Q1","2","Female","99","Level of education - not stated","530","55 - 59 years","%",""
"QLF50C01","Employment rate","20221","2022Q1","2","Female","99","Level of education - not stated","550","60 - 64 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","-","Levels of Education (Levels  0-8)","-","All ages","%","78.5"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","-","Levels of Education (Levels  0-8)","365","20 - 24 years","%","69.1"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","-","Levels of Education (Levels  0-8)","410","25 - 29 years","%","83.7"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","-","Levels of Education (Levels  0-8)","4251","25 - 54 years","%","83.1"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","-","Levels of Education (Levels  0-8)","440","30 - 34 years","%","82.7"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","-","Levels of Education (Levels  0-8)","460","35 - 39 years","%","83.9"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","-","Levels of Education (Levels  0-8)","475","40 - 44 years","%","84.6"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","-","Levels of Education (Levels  0-8)","495","45 - 49 years","%","82.6"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","-","Levels of Education (Levels  0-8)","515","50 - 54 years","%","80.8"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","-","Levels of Education (Levels  0-8)","530","55 - 59 years","%","75.6"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","-","Levels of Education (Levels  0-8)","550","60 - 64 years","%","56.3"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","10","Less than primary (Level 0)","-","All ages","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","10","Less than primary (Level 0)","365","20 - 24 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","10","Less than primary (Level 0)","410","25 - 29 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","10","Less than primary (Level 0)","4251","25 - 54 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","10","Less than primary (Level 0)","440","30 - 34 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","10","Less than primary (Level 0)","460","35 - 39 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","10","Less than primary (Level 0)","475","40 - 44 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","10","Less than primary (Level 0)","495","45 - 49 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","10","Less than primary (Level 0)","515","50 - 54 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","10","Less than primary (Level 0)","530","55 - 59 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","10","Less than primary (Level 0)","550","60 - 64 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","20","Primary and lower secondary education (Levels 1-2)","-","All ages","%","55.1"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","20","Primary and lower secondary education (Levels 1-2)","365","20 - 24 years","%","49.7"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","20","Primary and lower secondary education (Levels 1-2)","410","25 - 29 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","20","Primary and lower secondary education (Levels 1-2)","4251","25 - 54 years","%","57.1"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","20","Primary and lower secondary education (Levels 1-2)","440","30 - 34 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","20","Primary and lower secondary education (Levels 1-2)","460","35 - 39 years","%","49.7"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","20","Primary and lower secondary education (Levels 1-2)","475","40 - 44 years","%","63.1"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","20","Primary and lower secondary education (Levels 1-2)","495","45 - 49 years","%","55.4"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","20","Primary and lower secondary education (Levels 1-2)","515","50 - 54 years","%","64.1"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","20","Primary and lower secondary education (Levels 1-2)","530","55 - 59 years","%","61.7"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","20","Primary and lower secondary education (Levels 1-2)","550","60 - 64 years","%","46"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","-","All ages","%","73.6"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","365","20 - 24 years","%","66.2"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","410","25 - 29 years","%","75.6"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","4251","25 - 54 years","%","77.9"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","440","30 - 34 years","%","73.3"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","460","35 - 39 years","%","79.8"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","475","40 - 44 years","%","80.2"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","495","45 - 49 years","%","80.8"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","515","50 - 54 years","%","75.7"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","530","55 - 59 years","%","72.6"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","550","60 - 64 years","%","60"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","40","Tertiary education (Levels 5-8)","-","All ages","%","87.6"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","40","Tertiary education (Levels 5-8)","365","20 - 24 years","%","79.7"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","40","Tertiary education (Levels 5-8)","410","25 - 29 years","%","91.5"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","40","Tertiary education (Levels 5-8)","4251","25 - 54 years","%","90.3"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","40","Tertiary education (Levels 5-8)","440","30 - 34 years","%","90"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","40","Tertiary education (Levels 5-8)","460","35 - 39 years","%","90.5"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","40","Tertiary education (Levels 5-8)","475","40 - 44 years","%","90.5"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","40","Tertiary education (Levels 5-8)","495","45 - 49 years","%","89.4"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","40","Tertiary education (Levels 5-8)","515","50 - 54 years","%","89.9"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","40","Tertiary education (Levels 5-8)","530","55 - 59 years","%","87.3"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","40","Tertiary education (Levels 5-8)","550","60 - 64 years","%","60.5"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","99","Level of education - not stated","-","All ages","%","74.8"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","99","Level of education - not stated","365","20 - 24 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","99","Level of education - not stated","410","25 - 29 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","99","Level of education - not stated","4251","25 - 54 years","%","77.6"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","99","Level of education - not stated","440","30 - 34 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","99","Level of education - not stated","460","35 - 39 years","%","83.7"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","99","Level of education - not stated","475","40 - 44 years","%","77.4"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","99","Level of education - not stated","495","45 - 49 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","99","Level of education - not stated","515","50 - 54 years","%","76.5"
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","99","Level of education - not stated","530","55 - 59 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","-","Both sexes","99","Level of education - not stated","550","60 - 64 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","1","Male","-","Levels of Education (Levels  0-8)","-","All ages","%","84.3"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","-","Levels of Education (Levels  0-8)","365","20 - 24 years","%","70"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","-","Levels of Education (Levels  0-8)","410","25 - 29 years","%","85.1"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","-","Levels of Education (Levels  0-8)","4251","25 - 54 years","%","88.9"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","-","Levels of Education (Levels  0-8)","440","30 - 34 years","%","87.2"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","-","Levels of Education (Levels  0-8)","460","35 - 39 years","%","92.5"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","-","Levels of Education (Levels  0-8)","475","40 - 44 years","%","91.9"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","-","Levels of Education (Levels  0-8)","495","45 - 49 years","%","87.6"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","-","Levels of Education (Levels  0-8)","515","50 - 54 years","%","88.2"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","-","Levels of Education (Levels  0-8)","530","55 - 59 years","%","82.4"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","-","Levels of Education (Levels  0-8)","550","60 - 64 years","%","66.8"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","10","Less than primary (Level 0)","-","All ages","%",""
"QLF50C01","Employment rate","20222","2022Q2","1","Male","10","Less than primary (Level 0)","365","20 - 24 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","1","Male","10","Less than primary (Level 0)","410","25 - 29 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","1","Male","10","Less than primary (Level 0)","4251","25 - 54 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","1","Male","10","Less than primary (Level 0)","440","30 - 34 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","1","Male","10","Less than primary (Level 0)","460","35 - 39 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","1","Male","10","Less than primary (Level 0)","475","40 - 44 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","1","Male","10","Less than primary (Level 0)","495","45 - 49 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","1","Male","10","Less than primary (Level 0)","515","50 - 54 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","1","Male","10","Less than primary (Level 0)","530","55 - 59 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","1","Male","10","Less than primary (Level 0)","550","60 - 64 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","1","Male","20","Primary and lower secondary education (Levels 1-2)","-","All ages","%","66.9"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","20","Primary and lower secondary education (Levels 1-2)","365","20 - 24 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","1","Male","20","Primary and lower secondary education (Levels 1-2)","410","25 - 29 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","1","Male","20","Primary and lower secondary education (Levels 1-2)","4251","25 - 54 years","%","69.2"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","20","Primary and lower secondary education (Levels 1-2)","440","30 - 34 years","%",""
"QLF50C01","Employment rate","20222","2022Q2","1","Male","20","Primary and lower secondary education (Levels 1-2)","460","35 - 39 years","%","65.8"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","20","Primary and lower secondary education (Levels 1-2)","475","40 - 44 years","%","79.7"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","20","Primary and lower secondary education (Levels 1-2)","495","45 - 49 years","%","68.3"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","20","Primary and lower secondary education (Levels 1-2)","515","50 - 54 years","%","72.8"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","20","Primary and lower secondary education (Levels 1-2)","530","55 - 59 years","%","71.8"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","20","Primary and lower secondary education (Levels 1-2)","550","60 - 64 years","%","59.3"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","-","All ages","%","82"
"QLF50C01","Employment rate","20222","2022Q2","1","Male","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","365","20 - 24 years","%","68.9"
